Currency can be exchanged easily.	通貨は簡単に交換できます。	Currency (通貨) / can (できる) / be (なる) / exchanged (交換される) / easily (簡単に)
Smoking is a dangerous vice.	喫煙は危険な悪習です。	Smoking (喫煙) / is (は) / a (一つの) / dangerous (危険な) / vice (悪徳)
The news will broadcast soon.	ニュースはまもなく放送されます。	The (その) / news (ニュース) / will (は) / broadcast (放送される) / soon (すぐに)
The gene affects eye color.	その遺伝子は眼の色に影響を与える。	The (その) / gene (遺伝子) / affects (影響を与える) / eye (目) / color (色)
The teacher is very strict.	先生はとても厳しいです。	The (その) / teacher (先生) / is (は) / very (とても) / strict (厳しい)
Architecture shapes our urban landscape.	建築は私たちの都市景観を形作ります。	Architecture (建築) / shapes (形作る) / our (私たちの) / urban (都市) / landscape (風景)
Find your true identity today.	今日、自分の本当のアイデンティティを見つけましょう。	Find (見つける) / your (あなたの) / true (真の) / identity (アイデンティティ) / today (今日)
The mistake was evident.	誤りは明らかだった。	The (その) / mistake (間違い) / was (は) / evident (明白でした)
She became his closest ally.	彼女は彼の最も親しい味方になった。	She (彼女) / became (なった) / his (彼の) / closest (最も親しい) / ally (同盟者)
Translate the book into English.	本を英語に翻訳してください。	Translate (翻訳する) / the (その) / book (本) / into (へ) / English (英語).
File an extension request today.	今日、延長申請を提出してください。	File (ファイル) / an (一つの) / extension (拡張) / request (リクエスト) / today (今日)
They will prosecute the thief.	彼らはその泥棒を起訴するでしょう。	They (彼ら) / will (する) / prosecute (起訴する) / the (その) / thief (泥棒)
The approximate cost is $10.	おおよその費用は10ドルです。	The (その) / approximate (おおよそ) / cost (費用) / is (は) / $10 (10ドル)
She prefers medium spicy food.	彼女は中辛の食べ物を好む。	She (彼女) / prefers (好む) / medium (中程度) / spicy (辛い) / food (食べ物)
Climbers reached the mountain peak.	登山者たちは山頂に到達しました。	Climbers (クライマー) / reached (到達した) / the (その) / mountain (山) / peak (頂上)
Australia is a small continent.	オーストラリアは小さな大陸です。	Australia (オーストラリア) / is (は) / a (小さな) / small (小さな) / continent (大陸)
I play guitar every day.	私は毎日ギターを弾きます。	I (私) / play (弾く) / guitar (ギター) / every (毎) / day (日)
The cake has a layer.	ケーキには層があります。	The (その) / cake (ケーキ) / has (はある) / a (一つの) / layer (層)
It is an emergency.	緊急事態です。	It (それは) / is (です) / an (一つの) / emergency (緊急事態)
My morning routine includes coffee.	私の朝のルーティンにはコーヒーが含まれています。	My (私の) / morning (朝の) / routine (ルーチン) / includes (含む) / coffee (コーヒー)
Police enforce the new rule.	警察が新しい規則を施行します。	Police (警察) / enforce (施行する) / the (その) / new (新しい) / rule (規則).
Devote time to your studies.	勉強に時間を費やしなさい。	Devote (ささげる) / time (時間) / to (に) / your (あなたの) / studies (勉強)
The chamber was surprisingly empty.	部屋は驚くほど空っぽだった。	The (その) / chamber (部屋) / was (は) / surprisingly (驚くほど) / empty (空っぽ).
The landscape is breathtaking.	景色は息をのむようです。	The (その) / landscape (景観) / is (は) / breathtaking (息を呑むような) / .
Plants absorb sunlight for energy.	植物はエネルギーのために日光を吸収します。	Plants (植物) / absorb (吸収する) / sunlight (日光) / for (ために) / energy (エネルギー)
Dogs are friendly. Moreover, loyal.	犬は友好的です。そのうえ、忠実です。	Dogs (犬) / are (です) / friendly (親しみやすい) / Moreover (さらに) / loyal (忠実な) / .
Her gaze met his eyes.	彼女の視線が彼の目と合った。	Her (彼女の) / gaze (視線) / met (合った) / his (彼の) / eyes (目)
I saw a ton today.	今日トンを見ました。	I (私) / saw (見た) / a (一つの) / ton (トン) / today (今日)
He gave his consent.	彼は同意しました。	He (彼) / gave (与えた) / his (彼の) / consent (同意)
Geography is my favorite subject.	地理は私の好きな科目です。	Geography (地理学) / is (です) / my (私の) / favorite (お気に入りの) / subject (科目)
She runs at a pace.	彼女はペースで走る。	She (彼女) / runs (走る) / at (で) / a (1つ) / pace (ペース)
The room's dimension is large.	部屋の寸法は大きいです。	The (その) / room's (部屋の) / dimension (寸法) / is (は) / large (大きい)
The crew is working hard.	クルーは一生懸命働いています。	The (その) / crew (クルー) / is (は) / working (働いている) / hard (一生懸命に)
We encounter challenges every day.	私たちは毎日挑戦に直面しています。	We (私たち) / encounter (遭遇する) / challenges (課題) / every (毎日) / day (日)
Opinions differ on the issue.	この問題に関して意見は異なります。	Opinions (意見) / differ (異なる) / on (について) / the (その) / issue (問題)
He felt terror inside.	彼は心の中で恐怖を感じた。	He (彼) / felt (感じた) / terror (恐怖) / inside (内側)
Dogs are loyal companions.	犬は忠実な仲間です。	Dogs (犬) / are (は) / loyal (忠実な) / companions (仲間)
The regime changed last year.	昨年、政権が変わった。	The (その) / regime (政権) / changed (変わった) / last (昨) / year (年)
The recession affected many industries.	不況は多くの産業に影響を及ぼしました。	The (その) / recession (不況) / affected (影響を与えた) / many (多くの) / industries (産業)
Retail stores offer great deals.	小売店はお得なセールを提供しています。	Retail (小売) / stores (店舗) / offer (提供する) / great (素晴らしい) / deals (お得な商品) / .
The tree yields sweet fruit.	その木は甘い果実を実らせます。	The (その) / tree (木) / yields (生み出す) / sweet (甘い) / fruit (果物)
They made a deliberate choice.	彼らは意図的な選択をしました。	They (彼ら) / made (作った) / a (一つの) / deliberate (慎重な) / choice (選択).
They coordinate the meeting time.	彼らは会議の時間を調整します。	They (彼ら) / coordinate (調整する) / the (その) / meeting (会議) / time (時間)
The framework guides our decisions.	フレームワークが私たちの意思決定を導きます。	The (その) / framework (フレームワーク) / guides (導く) / our (私たちの) / decisions (決定)
Fever is one symptom.	発熱は症状の一つです。	Fever (熱) / is (です) / one (一つ) / symptom (症状)
I take vitamin supplement daily.	私は毎日ビタミンサプリメントを摂取します。	I (私) / take (摂る) / vitamin (ビタミン) / supplement (サプリメント) / daily (毎日)
The mode is 10.	モードは10です。	The (ザ) / mode (モード) / is (は) / 10 (テン)
She is the sole survivor.	彼女は唯一の生存者です。	She (彼女) / is (は) / the (その) / sole (唯一の) / survivor (生存者)
She paid off her mortgage.	彼女は住宅ローンを完済しました。	She (彼女) / paid (払った) / off (完済した) / her (彼女の) / mortgage (住宅ローン)
She wears a school uniform.	彼女は制服を着ています。	She (彼女) / wears (着る) / a (一つの) / school (学校) / uniform (制服)
She is very intellectual.	彼女はとても知的です。	She (彼女) / is (は) / very (非常に) / intellectual (知的)
Federal law can change quickly.	連邦法は急速に変わることがあります。	Federal (連邦) / law (法律) / can (できる) / change (変わる) / quickly (すぐに)
Water began to slowly drain.	水がゆっくりと排水され始めた。	Water (水) / began (始めた) / to (に) / slowly (ゆっくりと) / drain (流れ出す)
Exclusive content for members only.	メンバー限定の特典コンテンツ。	Exclusive (独占的) / content (コンテンツ) / for (ため) / members (メンバー) / only (のみ)
Extract the juice carefully.	慎重に果汁を絞ってください。	Extract (抽出する) / the (その) / juice (ジュース) / carefully (慎重に)
She objected his decision.	彼女は彼の決定に反対した。	She (彼女) / objected (反対した) / his (彼の) / decision (決定)
The teacher gave a prompt.	教師が指示を出しました。	The (その) / teacher (教師) / gave (与えた) / a (一つの) / prompt (指示)
The book provides comprehensive details.	その本は包括的な詳細を提供しています。	The (ザ) / book (本) / provides (提供する) / comprehensive (包括的な) / details (詳細) / .
Stay in your comfort zone.	自分の快適ゾーンに留まる。	Stay (滞在) / in (に) / your (あなたの) / comfort (快適さ) / zone (ゾーン)
Farmers harvest the wheat crop.	農家は小麦の作物を収穫する。	Farmers (農家) / harvest (収穫する) / the (その) / wheat (小麦) / crop (作物)
She studied abroad last year.	彼女は去年留学しました。	She (彼女) / studied (勉強した) / abroad (海外で) / last (昨年) / year (年)
Find a substitute for sugar.	砂糖の代用品を探してください。	Find (見つける) / a (ための) / substitute (代替) / for (の) / sugar (砂糖)
The rebel fought bravely.	反乱者は勇敢に戦った。	The (その) / rebel (反乱者) / fought (戦った) / bravely (勇敢に)
Her reputation is very good.	彼女の評判はとても良いです。	Her (彼女の) / reputation (評判) / is (は) / very (非常に) / good (良い)
Submit your application today.	今日中に応募を提出してください。	Submit (提出) / your (あなたの) / application (申請) / today (今日)
Your point is valid.	あなたの主張は妥当です。	Your (あなたの) / point (点) / is (は) / valid (有効)
Please assign the tasks.	タスクを割り当ててください。	Please (お願いします) / assign (割り当てる) / the (その) / tasks (タスク)
The dog sat at rear.	犬は後ろに座った。	The (その) / dog (犬) / sat (座った) / at (で) / rear (後部)
She sought legal counsel yesterday.	彼女は昨日法律相談を求めました。	She (彼女) / sought (求めた) / legal (法的な) / counsel (助言) / yesterday (昨日)
Racial equality is very important.	人種平等はとても重要です。	Racial (人種) / equality (平等) / is (です) / very (非常に) / important (重要).
She heard a soft whisper.	彼女はかすかなささやきを聞いた。	She (彼女) / heard (聞いた) / a (ある) / soft (柔らかな) / whisper (囁き)
The peasant worked the fields.	農民は畑を耕した。	The (その) / peasant (農民) / worked (働いた) / the (その) / fields (畑)
We anticipate your early arrival.	早めのご到着をお待ちしております。	We (私たち) / anticipate (予期する) / your (あなたの) / early (早めの) / arrival (到着)
The core is very important.	コアはとても重要です。	The (ザ) / core (コア) / is (です) / very (非常に) / important (重要)
Business expansion increases job opportunities.	事業拡大は雇用機会を増やします。	Business (ビジネス) / expansion (拡大) / increases (増加する) / job (仕事) / opportunities (機会) / .
The walls were pale blue.	壁は淡い青色だった。	The (その) / walls (壁) / were (でした) / pale (淡い) / blue (青)
He will tackle the problem.	彼はその問題に取り組むでしょう。	He (彼) / will (する) / tackle (取り組む) / the (その) / problem (問題)
He moved overseas last year.	彼は昨年海外に引っ越しました。	He (彼) / moved (引っ越した) / overseas (海外に) / last (昨) / year (年)
He received a penalty kick.	彼はペナルティキックを受けた。	He (彼) / received (受けた) / a (１つの) / penalty (ペナルティ) / kick (キック)
She feels confident today.	彼女は今日、自信があります。	She (彼女) / feels (感じる) / confident (自信) / today (今日).
She will assert her opinion.	彼女は自分の意見を主張するでしょう。	She (彼女) / will (意志) / assert (主張する) / her (彼女の) / opinion (意見)
Her talent amazed everyone.	彼女の才能は皆を驚かせました。	Her (彼女の) / talent (才能) / amazed (驚かせました) / everyone (皆)
Highlight the important points.	重要なポイントを強調してください。	Highlight (ハイライト) / the (ザ) / important (重要な) / points (点)
Radios transmit signals wirelessly.	ラジオは信号を無線で送信します。	Radios (ラジオ) / transmit (送信する) / signals (信号) / wirelessly (ワイヤレスで)
This is an urgent matter.	これは緊急の問題です。	This (これ) / is (は) / an (緊急の) / urgent (緊急の) / matter (問題)
They criticise my cooking skills.	彼らは私の料理の腕を批判します。	They (彼ら) / criticise (批判する) / my (私の) / cooking (料理) / skills (技術)
Music can stimulate creativity.	音楽は創造性を刺激することができます。	Music (音楽) / can (できる) / stimulate (刺激する) / creativity (創造性)
The frequency of tests increased.	テストの頻度が増えた。	The (ザ) / frequency (頻度) / of (の) / tests (テスト) / increased (増加した)
We ventured into the forest.	私たちは森に踏み出した。	We (私たち) / ventured (冒険しました) / into (中に) / the (その) / forest (森)
Perspective changes with time.	時が経てば視点も変わる。	Perspective (視点) / changes (変わる) / with (で) / time (時間)
Her passion inspires those around.	彼女の情熱は周りの人々を刺激します。	Her (彼女の) / passion (情熱) / inspires (鼓舞する) / those (その人たち) / around (周りの人たち) / .
The graphic designer works creatively.	グラフィックデザイナーは創造的に働く。	The (ザ) / graphic (グラフィック) / designer (デザイナー) / works (働く) / creatively (創造的に)
The cave offered the refuge.	洞窟は避難所を提供しました。	The (その) / cave (洞窟) / offered (提供した) / the (その) / refuge (避難所)
I'll call you shortly.	すぐにお電話します。	I'll (私が) / call (電話する) / you (あなたを) / shortly (すぐに)
She will persist despite challenges.	彼女は困難にもかかわらず頑張り続けるでしょう。	She (彼女) / will (するでしょう) / persist (持続する) / despite (にもかかわらず) / challenges (課題)
Evolution shapes our natural world.	進化は私たちの自然界を形作ります。	Evolution (進化) / shapes (形作る) / our (私たちの) / natural (自然の) / world (世界)
The plot was very interesting.	プロットはとても面白かったです。	The (その) / plot (筋書き) / was (は) / very (とても) / interesting (面白い)
Global warming affects everyone worldwide.	地球温暖化は全世界のすべての人に影響を与えます。	Global (グローバル) / warming (温暖化) / affects (影響を与える) / everyone (皆) / worldwide (世界中)
Rules constrain our actions.	ルールは私たちの行動を制限します。	Rules (規則) / constrain (制約する) / our (私たちの) / actions (行動)
Their alliance was unexpectedly successful.	彼らの同盟は予想外に成功しました。	Their (彼らの) / alliance (同盟) / was (でした) / unexpectedly (予想外に) / successful (成功した)
They will execute the plan.	彼らは計画を実行するでしょう。	They (彼ら) / will (する) / execute (実行する) / the (その) / plan (計画)
We chartered a fishing boat.	釣り船をチャーターしました。	We (私たち) / chartered (借りた) / a (一隻の) / fishing (釣り) / boat (船)
The priest blesses the congregation.	司祭が会衆を祝福します。	The (その) / priest (司祭) / blesses (祝福する) / the (その) / congregation (会衆)
Ratio of boys to girls.	男子と女子の比率	Ratio (比率) / of (の) / boys (男の子) / to (対) / girls (女の子)
Roads merge at the intersection.	道路は交差点で合流します。	Roads (道) / merge (合流) / at (で) / the (その) / intersection (交差点)
Theoretical knowledge aids practical application.	理論的な知識は実践的な応用を助けます。	Theoretical (理論的な) / knowledge (知識) / aids (助ける) / practical (実践的な) / application (応用)
Confront your fears today.	今日、恐怖に立ち向かいなさい。	Confront (直面する) / your (あなたの) / fears (恐れ) / today (今日)
He can invent anything.	彼は何でも発明できる。	He (彼) / can (できる) / invent (発明する) / anything (何でも)
The canyon's echo was loud.	峡谷の反響は大きかった。	The (その) / canyon's (峡谷の) / echo (こだま) / was (は) / loud (大きかった)
Do not discriminate against others.	他人を差別しないでください。	Do (する) / not (ない) / discriminate (差別する) / against (に対して) / others (他人)
Revise your notes before exams.	試験の前にノートを見直してください。	Revise (改訂する) / your (あなたの) / notes (ノート) / before (前に) / exams (試験)
I perceive a problem here.	ここに問題があると感じます。	I (私) / perceive (認識する) / a (1つの) / problem (問題) / here (ここ)
Administrative tasks are important.	管理業務は重要です。	Administrative (管理) / tasks (タスク) / are (は) / important (重要)
Water is a simple molecule.	水は単純な分子です。	Water (水) / is (は) / a (の) / simple (単純な) / molecule (分子).
They speculate about her intentions.	彼らは彼女の意図について推測する。	They (彼らは) / speculate (推測する) / about (について) / her (彼女の) / intentions (意図)
He wants to fulfil dreams.	彼は夢をかなえたいと思っている。	He (彼) / wants (望む) / to (〜するために) / fulfil (叶える) / dreams (夢)
The remote is on table.	リモコンはテーブルの上にあります。	The (その) / remote (リモコン) / is (です) / on (上) / table (テーブル)
She has a vibrant personality.	彼女は活気に満ちた性格を持っています。	She (彼女) / has (持っている) / a (一つの) / vibrant (活気のある) / personality (個性).
Goal oriented people succeed.	目標志向の人々は成功する。	Goal (目標) / oriented (志向) / people (人々) / succeed (成功する)
Education is a privilege.	教育は特権です。	Education (教育) / is (は) / a (一つの) / privilege (特権)
The circuit is broken.	回路が壊れています。	The (その) / circuit (回路) / is (は) / broken (壊れている)
Exercise can reinforce healthy habits.	運動は健康的な習慣を強化することができます。	Exercise (運動) / can (できる) / reinforce (強化する) / healthy (健康的な) / habits (習慣)
Firefighters rescue the trapped cat.	消防士たちが閉じ込められた猫を救助する。	Firefighters (消防士) / rescue (救助する) / the (その) / trapped (閉じ込められた) / cat (猫)
Confine the dog inside today.	今日は犬を中に閉じ込めてください。	Confine (閉じ込める) / the (その) / dog (犬) / inside (中に) / today (今日)
Capture the beautiful sunset tonight.	今夜、美しい夕日を撮影してください。	Capture (キャプチャー) / the (その) / beautiful (美しい) / sunset (夕日) / tonight (今晩)
All humans are mortal beings.	すべての人間は死すべき存在です。	All (すべて) / humans (人間) / are (は) / mortal (死すべき) / beings (存在)
The festival starts this Sunday.	祭りは今週の日曜日に始まります。	The (その) / festival (祭り) / starts (始まります) / this (この) / Sunday (日曜日)
Solve the equation for x.	方程式をxについて解いてください。	Solve (解く) / the (その) / equation (方程式) / for (について) / x (x)
Climate affects the growing season.	気候は生育期に影響を与えます。	Climate (気候) / affects (影響する) / the (その) / growing (成長する) / season (季節)
He was very discreet.	彼はとても慎重でした。	He (彼) / was (でした) / very (非常に) / discreet (慎重な)
The house has beautiful interior.	家の内装は美しいです。	The (その) / house (家) / has (がある) / beautiful (美しい) / interior (内装)
That decision seems quite sensible.	その決定は非常に賢明に思われます。	That (その) / decision (決定) / seems (見える) / quite (非常に) / sensible (賢明な)
The soil is very fertile.	土壌は非常に肥沃です。	The (その) / soil (土) / is (は) / very (とても) / fertile (肥沃な)
Please filter the water.	水を濾してください。	Please (お願いします) / filter (フィルターする) / the (その) / water (水)
Intelligence is highly valued today.	知性は今日非常に重視されています。	Intelligence (知性) / is (は) / highly (非常に) / valued (重視される) / today (今日)
She signed the lease today.	彼女は今日、契約書に署名しました。	She (彼女) / signed (署名した) / the (その) / lease (リース) / today (今日)
Water is a vital substance.	水は重要な物質です。	Water (水) / is (です) / a (a) / vital (重要な) / substance (物質)
Chocolate cake is supreme.	チョコレートケーキは最高です。	Chocolate (チョコレート) / cake (ケーキ) / is (は) / supreme (最高)
A mixture of salt and water.	塩と水の混合物。	A (混合) / mixture (混合) / of (の) / salt (塩) / and (と) / water (水)
Costs exceed our initial budget.	費用が当初の予算を超えています。	Costs (コスト) / exceed (超える) / our (私たちの) / initial (初期の) / budget (予算)
Aurora borealis is a phenomenon.	オーロラは現象です。	Aurora (オーロラ) / borealis (ボレアリス) / is (です) / a (一つの) / phenomenon (現象).
Children should behave politely.	子供は礼儀正しく振る舞うべきです。	Children (子供たち) / should (べき) / behave (振る舞う) / politely (礼儀正しく).
The mechanic fixed the car.	整備士が車を修理しました。	The (その) / mechanic (整備士) / fixed (修理した) / the (その) / car (車)
Scope defines the project's extent.	スコープはプロジェクトの範囲を定義します。	Scope (スコープ) / defines (定義する) / the (その) / project's (プロジェクトの) / extent (範囲)
The storm caused massive destruction.	嵐は大規模な破壊を引き起こしました。	The (その) / storm (嵐) / caused (引き起こした) / massive (大規模な) / destruction (破壊)
Proof is required here.	ここでは証拠が必要です。	Proof (証明) / is (です) / required (必要) / here (ここで)
I forgot my mobile phone.	携帯電話を忘れました。	I (私) / forgot (忘れた) / my (私の) / mobile (携帯) / phone (電話)
Water is a clear liquid.	水は透明な液体です。	Water (水) / is (です) / a (無) / clear (透明な) / liquid (液体)
Words convey different meanings.	言葉は異なる意味を伝える。	Words (言葉) / convey (伝える) / different (異なる) / meanings (意味)
The duke visited the castle.	公爵は城を訪れました。	The (その) / duke (公爵) / visited (訪れた) / the (その) / castle (城)
She will pose gracefully.	彼女は優雅にポーズをとるでしょう。	She (彼女) / will (〜だろう) / pose (ポーズを取る) / gracefully (優雅に)
Seasons transition from summer quickly.	季節は夏から急速に移り変わります。	Seasons (季節) / transition (移行) / from (から) / summer (夏) / quickly (迅速に)
Her performance was extraordinary.	彼女のパフォーマンスは並外れていました。	Her (彼女の) / performance (パフォーマンス) / was (は) / extraordinary (並外れた).
I lost my grip suddenly.	突然に、私は握力を失いました。	I (私) / lost (失った) / my (私の) / grip (グリップ) / suddenly (突然に)
She overcame her biggest fear.	彼女は最大の恐怖を克服した。	She (彼女) / overcame (克服した) / her (彼女の) / biggest (最大の) / fear (恐怖)
Emotions underlie his actions.	彼の行動の根底には感情がある。	Emotions (感情) / underlie (基盤となる) / his (彼の) / actions (行動)
The team comprises five members.	チームは5人のメンバーで構成されています。	The (ザ) / team (チーム) / comprises (構成されている) / five (五) / members (メンバー)
Literary works inspire my imagination.	文学作品は私の想像力に刺激を与えます。	Literary (文学的) / works (作品) / inspire (刺激する) / my (私の) / imagination (想像力)
I found the catalogue useful.	カタログは役に立ちました。	I (私) / found (見つけた) / the (その) / catalogue (カタログ) / useful (役立つ)
Maya writes in her journal.	マヤは日記に書きます。	I'm sorry, but I need the specific text from Maya's journal to provide the translations. Can you provide the English words you want translated into Japanese?
She volunteers every Saturday morning.	彼女は毎週土曜日の朝にボランティアをしています。	She (彼女) / volunteers (ボランティアをする) / every (毎) / Saturday (土曜日) / morning (朝)
The explosion shook the building.	爆発が建物を揺るがした。	The (その) / explosion (爆発) / shook (揺らした) / the (その) / building (建物)
The police conducted a raid.	警察が手入れを行った。	The (その) / police (警察) / conducted (行った) / a (1つの) / raid (襲撃)
She will inherit the house.	彼女が家を相続します。	She (彼女) / will (する) / inherit (相続する) / the (その) / house (家)
She is always incredibly generous.	彼女はいつも驚くほど寛大です。	She (彼女) / is (です) / always (いつも) / incredibly (信じられないほど) / generous (寛大).
She opened the curtain slowly.	彼女はゆっくりとカーテンを開けた。	She (彼女) / opened (開けた) / the (その) / curtain (カーテン) / slowly (ゆっくりと)
I found a glass fragment.	ガラスの破片を見つけました。	I (私) / found (見つけた) / a (一つの) / glass (ガラス) / fragment (破片)
She granted him permission today.	彼女は今日、彼に許可を与えました。	She (彼女) / granted (与えた) / him (彼に) / permission (許可) / today (今日)
The assault happened last night.	襲撃は昨夜起きました。	The (その) / assault (襲撃) / happened (起こった) / last (昨夜) / night (夜)
All personnel must wear badges.	全ての職員はバッジを着用しなければなりません。	All (すべての) / personnel (職員) / must (なければならない) / wear (着用する) / badges (バッジ)
The shoes have a discount.	靴は割引されています。	The (その) / shoes (靴) / have (持っている) / a (一つの) / discount (割引)
The journalist interviewed the mayor.	ジャーナリストは市長にインタビューしました。	The (その) / journalist (ジャーナリスト) / interviewed (インタビューした) / the (その) / mayor (市長).
Perception shapes our reality daily.	認識は日々私たちの現実を形作ります。	Perception (知覚) / shapes (形作る) / our (私たちの) / reality (現実) / daily (日々)
The train arrives at platform.	電車はプラットフォームに到着します。	The (ザ) / train (列車) / arrives (到着します) / at (で) / platform (プラットホーム)
Acquisition of knowledge is important.	知識の習得は重要です。	Acquisition (取得) / of (の) / knowledge (知識) / is (は) / important (重要).
Please cite your sources.	出典を明記してください。	Please (お願いします) / cite (引用) / your (あなたの) / sources (情報源)
He let out a sigh.	彼はため息をついた。	He (彼) / let (出させた) / out (外に) / a (一つの) / sigh (ため息)
Consumption of milk increased.	牛乳の消費が増加しました。	Consumption (消費) / of (の) / milk (牛乳) / increased (増えた)
The forest is very dense.	森はとても密集しています。	The (その) / forest (森) / is (は) / very (とても) / dense (密集している)
We will lodge together tonight.	今夜一緒に泊まりましょう。	We (私たち) / will (します) / lodge (宿泊) / together (一緒に) / tonight (今夜).
The church feels holy inside.	教会の中は神聖に感じます。	The (その) / church (教会) / feels (感じ) / holy (神聖) / inside (内部)
The crowd seemed surprisingly hostile.	群衆は驚くほど敵対的に見えた。	The (その) / crowd (群衆) / seemed (見えた) / surprisingly (驚くほど) / hostile (敵対的な)
The chart shows sales growth.	チャートは売上の成長を示しています。	The (ザ) / chart (チャート) / shows (示す) / sales (売上) / growth (成長)
He gave thorough instructions.	彼は徹底的な指示を出しました。	He (彼) / gave (与えた) / thorough (徹底的な) / instructions (指示)
Her skills are superior now.	彼女のスキルは今、優れています。	Her (彼女の) / skills (スキル) / are (は) / superior (優れている) / now (今)
The burden was too heavy.	負担が重すぎました。	The (その) / burden (負担) / was (は) / too (あまりに) / heavy (重い) / .
Herbal tea is a remedy.	ハーブティーは治療法です。	Herbal (ハーバル) / tea (お茶) / is (です) / a (1つの) / remedy (治療)
That's a legitimate question.	それは正当な質問です。	That's (それは) / a (一つの) / legitimate (正当な) / question (質問)
The tube is very long.	チューブはとても長いです。	The (ザ) / tube (チューブ) / is (です) / very (非常に) / long (長い)
It's a damn shame.	残念だ。	It's (それは) / a (一つの) / damn (とても) / shame (恥)
The entrance was locked.	入口は施錠されていました。	The (その) / entrance (入り口) / was (は) / locked (施錠された)
Consequent events changed everything.	結果として起きた出来事がすべてを変えました。	Consequent (結果としての) / events (出来事) / changed (変えた) / everything (全て)
The music will cease soon.	音楽はすぐに終わります。	The (その) / music (音楽) / will (は) / cease (止まる) / soon (すぐに)
Grapes are easy to rape.	ぶどうは簡単に潰せます。	grapes (ブドウ) / are (は) / easy (簡単) / to (に) / ripen (熟す)
I love random movie nights.	ランダムな映画の夜が大好きです。	I (私) / love (愛する) / random (ランダム) / movie (映画) / nights (夜)
He raised the stake.	彼は賭け金を上げた。	He (彼は) / raised (上げた) / the (その) / stake (賭け金)
I found a coin today.	今日はコインを見つけました。	I (私) / found (見つけた) / a (一つの) / coin (コイン) / today (今日)
The instructions were very explicit.	指示は非常に明確でした。	The (その) / instructions (指示) / were (でした) / very (非常に) / explicit (明確)
She is a college graduate.	彼女は大学の卒業生です。	She (彼女) / is (は) / a (一人の) / college (大学) / graduate (卒業生)
I didn't mean to offend.	気を悪くさせるつもりはありませんでした。	I (私) / didn't (しなかった) / mean (意図する) / to (ために) / offend (侮辱する)
The crystal reflects bright light.	クリスタルは明るい光を反射します。	The (その) / crystal (クリスタル) / reflects (反射する) / bright (明るい) / light (光)
The imperial crown dazzled everyone.	帝冠は皆を魅了した。	The (その) / imperial (皇帝の) / crown (王冠) / dazzled (魅了した) / everyone (みんな)
The painting is very abstract.	その絵はとても抽象的です。	The (その) / painting (絵画) / is (は) / very (非常に) / abstract (抽象的)
Don't interfere with their plans.	彼らの計画に干渉しないでください。	Don't (しない) / interfere (干渉する) / with (と) / their (彼らの) / plans (計画)
This edition is sold out.	この版は売り切れです。	This (この) / edition (版) / is (は) / sold out (売り切れです)
She walked alongside her friend.	彼女は友達と一緒に歩いた。	She (彼女) / walked (歩いた) / alongside (沿って) / her (彼女の) / friend (友人)
I prefer manual settings.	手動設定を好みます。	I (私は) / prefer (好む) / manual (手動) / settings (設定)
She received numerous awards.	彼女は数々の賞を受賞しました。	She (彼女) / received (受け取った) / numerous (多数の) / awards (賞)
Clouds drift across the sky.	雲が空を漂う。	clouds (雲) / drift (漂う) / across (〜を横切って) / the (その) / sky (空)
Fans circulate cool air indoors.	ファンは室内に涼しい空気を循環させます。	Fans (ファン) / circulate (循環する) / cool (涼しい) / air (空気) / indoors (室内)
The company moved its headquarters.	会社は本社を移転しました。	The (その) / company (会社) / moved (移転しました) / its (その) / headquarters (本社)
She regretted missing the meeting.	彼女は会議を欠席したことを後悔しました。	She (彼女) / regretted (後悔した) / missing (欠席を) / the (その) / meeting (会議)
They visited a beach resort.	彼らはビーチリゾートを訪れました。	They (彼ら) / visited (訪れた) / a (ある) / beach (ビーチ) / resort (リゾート)
Update your online profile regularly.	定期的にオンラインプロフィールを更新してください。	Update (更新) / your (あなたの) / online (オンライン) / profile (プロフィール) / regularly (定期的に)
Let's find a compromise.	妥協点を見つけましょう。	Let's (さあ) / find (見つけましょう) / a (一つの) / compromise (妥協)
I am grateful today.	私は今日感謝しています。	I (私) / am (です) / grateful (感謝している) / today (今日)
Anxiety can affect sleep.	不安は睡眠に影響を与えることがあります。	Anxiety (不安) / can (できる) / affect (影響する) / sleep (睡眠)
Poverty affects many people's lives.	貧困は多くの人々の生活に影響を与えます。	Poverty (貧困) / affects (影響を与える) / many (多くの) / people's (人々の) / lives (生活)
Victory is our ultimate triumph.	勝利は我々の究極の勝利です。	Victory (勝利) / is (です) / our (私たちの) / ultimate (究極の) / triumph (勝利)
She won the contest yesterday.	彼女は昨日コンテストで優勝しました。	She (彼女) / won (勝った) / the (その) / contest (コンテスト) / yesterday (昨日)
She is a skilled practitioner.	彼女は熟練した実務家です。	She (彼女) / is (です) / a (一人の) / skilled (熟練した) / practitioner (実践者)
The apple has a pit.	そのリンゴには種があります。	The (その) / apple (リンゴ) / has (持っている) / a (1つの) / pit (種)
The hospital will discharge patients.	病院は患者を退院させます。	The (その) / hospital (病院) / will (は) / discharge (退院させる) / patients (患者たち)
The slope is very steep.	斜面はとても急です。	The (その) / slope (傾斜) / is (は) / very (非常に) / steep (急勾配).
The cat is dominant here.	猫がここで優勢です。	The (その) / cat (猫) / is (は) / dominant (支配的) / here (ここ)
She made a kind gesture.	彼女は親切な行為をした。	She (彼女) / made (作った) / a (一つの) / kind (親切な) / gesture (ジェスチャー)
